Date ,Open ,High ,Low ,Close ,Prev. Close ,Change ,% Change 
15-JAN-2020,13.9125,14.4575,13.585,14.12,13.9125,0.21,1.49
16-JAN-2020,14.12,14.365,12.5975,14.1825,14.12,0.06,0.44
17-JAN-2020,14.1825,14.53,12.5025,14.1275,14.1825,-0.05,-0.39
20-JAN-2020,14.1275,15.495,12.465,15.41,14.1275,1.28,9.08
21-JAN-2020,15.41,16.04,15.0725,15.8625,15.41,0.45,2.94
22-JAN-2020,15.8625,16.61,15.3575,16.36,15.8625,0.50,3.14
23-JAN-2020,16.36,16.7075,15.7775,15.855,16.36,-0.50,-3.09
24-JAN-2020,15.855,16.215,14.5925,15.56,15.855,-0.29,-1.86
27-JAN-2020,15.56,17.34,14.6825,17.175,15.56,1.62,10.38
28-JAN-2020,17.175,17.615,16.9575,17.2975,17.175,0.12,0.71
29-JAN-2020,17.2975,17.2975,15.6525,16.4975,17.2975,-0.80,-4.62
30-JAN-2020,16.4975,17.14,15.38,16.7975,16.4975,0.30,1.82
31-JAN-2020,16.7975,17.59,14.9025,17.3675,16.7975,0.57,3.39
01-FEB-2020,17.3675,17.93,16.0325,16.835,17.3675,-0.53,-3.07
03-FEB-2020,16.835,17.03,15.4825,15.7825,16.835,-1.05,-6.25
04-FEB-2020,15.7825,15.7825,14.31,14.38,15.7825,-1.40,-8.89
05-FEB-2020,14.38,14.525,13.8175,14.1725,14.38,-0.21,-1.44
06-FEB-2020,14.1725,14.2425,12.645,13.78,14.1725,-0.39,-2.77
07-FEB-2020,13.78,13.9925,12.975,13.7475,13.78,-0.03,-0.24
10-FEB-2020,13.7475,14.6,12.965,14.21,13.7475,0.46,3.36
11-FEB-2020,14.21,14.21,11.375,13.88,14.21,-0.33,-2.32
12-FEB-2020,13.88,13.88,13.1475,13.6225,13.88,-0.26,-1.86
13-FEB-2020,13.6225,13.6725,11.8,13.37,13.6225,-0.25,-1.85
14-FEB-2020,13.37,13.9875,11.9025,13.615,13.37,0.25,1.83
17-FEB-2020,13.615,14.6175,13.38,14.415,13.615,0.80,5.88
18-FEB-2020,14.415,14.82,11.375,14.51,14.415,0.10,0.66
19-FEB-2020,14.51,14.51,13.4825,14.0225,14.51,-0.49,-3.36
20-FEB-2020,14.0225,14.0275,10.165,13.7,14.0225,-0.32,-2.30
24-FEB-2020,13.7,17.375,12.295,16.9975,13.7,3.30,24.07
25-FEB-2020,16.9975,17.3175,15.62,16.8975,16.9975,-0.10,-0.59
26-FEB-2020,16.8975,18.865,16.5025,18.26,16.8975,1.36,8.06
27-FEB-2020,18.26,19.155,16.8275,17.765,18.26,-0.50,-2.71
28-FEB-2020,17.765,23.6975,17.4825,23.235,17.765,5.47,30.79
02-MAR-2020,23.235,26.3425,19.92,25.2025,23.235,1.97,8.47
03-MAR-2020,25.2025,26.49,21.5425,24.5425,25.2025,-0.66,-2.62
04-MAR-2020,24.5425,26.2875,22.425,24.225,24.5425,-0.32,-1.29
05-MAR-2020,24.225,24.225,22.125,23.2475,24.225,-0.98,-4.04
06-MAR-2020,23.2475,27.55,23.2475,25.6425,23.2475,2.39,10.30
09-MAR-2020,25.6425,34.355,21.425,30.8,25.6425,5.16,20.11
11-MAR-2020,30.8,33.2375,29.65,31.555,30.8,0.75,2.45
12-MAR-2020,31.555,42.3275,29.81,41.1625,31.555,9.61,30.45
13-MAR-2020,41.1625,59.4825,41.1625,51.4725,41.1625,10.31,25.05
16-MAR-2020,51.4725,59.865,51.4725,58.875,51.4725,7.40,14.38
17-MAR-2020,58.875,63.44,57.25,62.925,58.875,4.05,6.88
18-MAR-2020,62.925,64.5775,61.1525,63.955,62.925,1.03,1.64
19-MAR-2020,63.955,73.3425,63.095,72.1975,63.955,8.24,12.89
20-MAR-2020,72.1975,72.965,65.38,67.1,72.1975,-5.10,-7.06
23-MAR-2020,67.1,73.3675,66.3175,71.985,67.1,4.89,7.28
24-MAR-2020,71.985,86.635,71.985,83.6075,71.985,11.62,16.15
25-MAR-2020,83.6075,84.5975,75.9725,77.625,83.6075,-5.98,-7.16
26-MAR-2020,77.625,79.405,70.675,71.5325,77.625,-6.09,-7.85
27-MAR-2020,71.5325,73.03,65.6325,70.385,71.5325,-1.15,-1.60
30-MAR-2020,70.385,73.365,70.28,71.89,70.385,1.50,2.14
31-MAR-2020,71.89,71.89,63.6075,64.4075,71.89,-7.48,-10.41
01-APR-2020,64.4075,64.4075,59.78,60.0525,64.4075,-4.35,-6.76
03-APR-2020,60.0525,60.59,54.9,55.3025,60.0525,-4.75,-7.91
07-APR-2020,55.3025,55.3025,49.9425,51.8,55.3025,-3.50,-6.33
08-APR-2020,51.8,53.7325,46.975,52.2425,51.8,0.44,0.85
09-APR-2020,52.2425,52.2425,46.9025,49.745,52.2425,-2.50,-4.78
13-APR-2020,49.745,52.4925,43.635,51.4575,49.745,1.71,3.44
15-APR-2020,51.4575,51.4575,44.6475,49.735,51.4575,-1.72,-3.35
16-APR-2020,49.735,49.735,42.255,46.095,49.735,-3.64,-7.32
17-APR-2020,46.095,46.095,40.305,42.5925,46.095,-3.50,-7.60
20-APR-2020,42.5925,44.0375,40.295,43.455,42.5925,0.86,2.03
21-APR-2020,43.455,45.9625,36.215,45.1975,43.455,1.74,4.01
22-APR-2020,45.1975,45.425,40.465,42.8225,45.1975,-2.38,-5.25
23-APR-2020,42.8225,42.8225,36.9975,39.23,42.8225,-3.59,-8.39
24-APR-2020,39.23,39.9475,34.9825,39.1175,39.23,-0.11,-0.29
27-APR-2020,39.1175,40.1675,35.2125,38.0425,39.1175,-1.08,-2.75
28-APR-2020,38.0425,41.9125,35.0675,35.355,38.0425,-2.69,-7.06
29-APR-2020,35.355,35.355,31.4825,33.8375,35.355,-1.52,-4.29
30-APR-2020,33.8375,34.2525,32.535,33.9875,33.8375,0.15,0.44
04-MAY-2020,33.9875,43.92,33.9875,43.67,33.9875,9.68,28.49
05-MAY-2020,43.67,43.865,38.1475,43.6075,43.67,-0.06,-0.14
06-MAY-2020,43.6075,43.63,40.1975,41.2475,43.6075,-2.36,-5.41
07-MAY-2020,41.2475,41.715,39.6575,39.93,41.2475,-1.32,-3.19
08-MAY-2020,39.93,39.93,36.5475,38.4075,39.93,-1.52,-3.81
11-MAY-2020,38.4075,38.495,36.9475,38.0375,38.4075,-0.37,-0.96
12-MAY-2020,38.0375,38.8125,35.245,38.205,38.0375,0.17,0.44
13-MAY-2020,38.205,39.0475,33.44,38.835,38.205,0.63,1.65
14-MAY-2020,38.835,38.835,35.795,38.1825,38.835,-0.65,-1.68
15-MAY-2020,38.1825,38.46,34.055,38.0175,38.1825,-0.16,-0.43
18-MAY-2020,38.0175,41.245,27.935,40.915,38.0175,2.90,7.62
19-MAY-2020,40.915,40.915,37.9525,39.4525,40.915,-1.46,-3.57
20-MAY-2020,39.4525,39.4525,34.095,35.81,39.4525,-3.64,-9.23
21-MAY-2020,35.81,35.81,32.575,32.985,35.81,-2.83,-7.89
22-MAY-2020,32.985,34.36,26.335,32.3775,32.985,-0.61,-1.84
26-MAY-2020,32.3775,33.21,30.9725,31.47,32.3775,-0.91,-2.80
27-MAY-2020,31.47,32.015,28.855,31.2725,31.47,-0.20,-0.63
28-MAY-2020,31.2725,31.2725,29.195,30.0175,31.2725,-1.26,-4.01
29-MAY-2020,30.0175,30.5675,27.41,30.22,30.0175,0.20,0.67
01-JUN-2020,30.22,32.1725,28.8325,30.7425,30.22,0.52,1.73
02-JUN-2020,30.7425,30.9175,27.9025,30.115,30.7425,-0.63,-2.04
03-JUN-2020,30.115,30.4025,29.335,30.0425,30.115,-0.07,-0.24
04-JUN-2020,30.0425,30.265,28.45,29.69,30.0425,-0.35,-1.17
05-JUN-2020,29.69,29.69,25.92,28.68,29.69,-1.01,-3.40
08-JUN-2020,28.68,30.145,27.7975,29.6475,28.68,0.97,3.37
09-JUN-2020,29.6475,30.34,27.24,30.205,29.6475,0.56,1.88
10-JUN-2020,30.205,30.205,28.7275,29.4375,30.205,-0.77,-2.54
11-JUN-2020,29.4375,30.42,28.39,29.66,29.4375,0.22,0.76
12-JUN-2020,29.66,32.875,29.66,30.8225,29.66,1.16,3.92
15-JUN-2020,30.8225,33.7775,29.915,32.5775,30.8225,1.75,5.69
16-JUN-2020,32.5775,35.3125,30.4075,32.965,32.5775,0.39,1.19
17-JUN-2020,32.965,34.0175,29.05,33.355,32.965,0.39,1.18
18-JUN-2020,33.355,33.4225,31.2175,31.455,33.355,-1.90,-5.70
19-JUN-2020,31.455,31.9125,29.6775,29.965,31.455,-1.49,-4.74
22-JUN-2020,29.965,30.9825,29.965,30.46,29.965,0.50,1.65
23-JUN-2020,30.46,31.1475,29.2425,29.34,30.46,-1.12,-3.68
24-JUN-2020,29.34,30.53,27.79,29.5775,29.34,0.24,0.81
25-JUN-2020,29.5775,31.285,29.0575,29.7275,29.5775,0.15,0.51
26-JUN-2020,29.7275,30.065,28.315,28.735,29.7275,-0.99,-3.34
29-JUN-2020,28.735,30.45,27.98,28.91,28.735,0.18,0.61
30-JUN-2020,28.91,29.6325,28.405,29.1175,28.91,0.21,0.72
01-JUL-2020,29.1175,29.1625,27.9375,28.1175,29.1175,-1.00,-3.43
02-JUL-2020,28.1175,28.1175,26.315,26.5075,28.1175,-1.61,-5.73
03-JUL-2020,26.5075,26.775,25.6275,25.7675,26.5075,-0.74,-2.79
06-JUL-2020,25.7675,26.175,24.5425,25.1975,25.7675,-0.57,-2.21
07-JUL-2020,25.1975,25.645,24.24,25.1025,25.1975,-0.10,-0.38
08-JUL-2020,25.1025,26.355,25.03,26.1,25.1025,1.00,3.97
09-JUL-2020,26.1,27.6575,24.735,24.9125,26.1,-1.19,-4.55
10-JUL-2020,24.9125,25.4775,23.485,24.9425,24.9125,0.03,0.12
13-JUL-2020,24.9425,25.9075,22.805,25.2525,24.9425,0.31,1.24
14-JUL-2020,25.2525,27.265,25.2525,26.6375,25.2525,1.38,5.48
21-JUL-2020,24.7125,24.7125,23.725,24.4275,24.7125,-0.29,-1.15
22-JUL-2020,24.4275,25.8025,23.73,24.885,24.4275,0.46,1.87
23-JUL-2020,24.885,24.935,24.0075,24.64,24.885,-0.25,-0.98
24-JUL-2020,24.64,25.295,22.7375,24.535,24.64,-0.11,-0.43
27-JUL-2020,24.535,25.7175,23.29,25.0175,24.535,0.48,1.97
28-JUL-2020,25.0175,25.215,23.545,23.6425,25.0175,-1.38,-5.50
29-JUL-2020,23.6425,24.4975,23.6425,24.1125,23.6425,0.47,1.99
30-JUL-2020,24.1125,25.1425,22.09,24.7275,24.1125,0.61,2.55
31-JUL-2020,24.7275,25.3725,23.9675,24.1925,24.7275,-0.54,-2.16
03-AUG-2020,24.1925,25.69,23.2625,25.185,24.1925,0.99,4.10
04-AUG-2020,25.185,25.185,23.555,23.815,25.185,-1.37,-5.44
05-AUG-2020,23.815,23.9325,21.825,23.5675,23.815,-0.25,-1.04
06-AUG-2020,23.5675,23.705,22.525,23.15,23.5675,-0.42,-1.77
07-AUG-2020,23.15,23.31,21.755,22.5775,23.15,-0.57,-2.47
10-AUG-2020,22.5775,23.015,21.4525,22.51,22.5775,-0.07,-0.30
11-AUG-2020,22.51,22.51,20.215,21.36,22.51,-1.15,-5.11
12-AUG-2020,21.36,21.9225,16.85,20.845,21.36,-0.52,-2.41
13-AUG-2020,20.845,21.19,19.46,20.5675,20.845,-0.28,-1.33
14-AUG-2020,20.5675,22.97,16.34,21.6725,20.5675,1.11,5.37
17-AUG-2020,21.6725,22.8775,19.5575,21.3075,21.6725,-0.36,-1.68
18-AUG-2020,21.3075,21.3075,18.2525,20.43,21.3075,-0.88,-4.12
19-AUG-2020,20.43,20.43,17.835,19.9575,20.43,-0.47,-2.31
20-AUG-2020,19.9575,21.08,17.6625,20.6175,19.9575,0.66,3.31
21-AUG-2020,20.6175,20.6175,14.885,19.9375,20.6175,-0.68,-3.30
24-AUG-2020,19.9375,20.0675,17.8875,19.23,19.9375,-0.71,-3.55
25-AUG-2020,19.23,19.805,15.4225,19.315,19.23,0.09,0.44
26-AUG-2020,19.315,19.5925,17.2225,19.3025,19.315,-0.01,-0.06
27-AUG-2020,19.3025,19.47,17.4525,18.895,19.3025,-0.41,-2.11
28-AUG-2020,18.895,18.895,16.655,18.3475,18.895,-0.55,-2.90
31-AUG-2020,18.3475,23.8725,16.4,22.835,18.3475,4.49,24.46
01-SEP-2020,22.835,23.2425,21.11,21.8,22.835,-1.04,-4.53
02-SEP-2020,21.8,22.495,19.8525,21.105,21.8,-0.70,-3.19
03-SEP-2020,21.105,21.105,18.16,20.5025,21.105,-0.60,-2.85
04-SEP-2020,20.5025,22.6475,19.8575,22.1525,20.5025,1.65,8.05
07-SEP-2020,22.1525,23.2475,17.245,22.0075,22.1525,-0.14,-0.65
08-SEP-2020,22.0075,23.0725,17.57,22.7225,22.0075,0.71,3.25
09-SEP-2020,22.7225,23.27,20.1975,22.23,22.7225,-0.49,-2.17
10-SEP-2020,22.23,22.23,17.7,21.2625,22.23,-0.97,-4.35
11-SEP-2020,21.2625,21.345,18.1725,20.7125,21.2625,-0.55,-2.59
